timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1668877159700,9,HTTP Request,200,OK,Thread Group 1-1,bin,true,,52855,175,1,1,http://192.168.229.128/medium1.png,7,0,2
1668877159734,230,HTTP Request,200,OK,Thread Group 1-2,text,true,,237995,175,9,9,http://192.168.229.128/medium3.pdf,7,0,2
1668877159865,1211,HTTP Request,200,OK,Thread Group 1-6,text,true,,237995,175,30,30,http://192.168.229.128/medium3.pdf,913,0,13
1668877159932,1191,HTTP Request,200,OK,Thread Group 1-8,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,1099,0,4
1668877160455,725,HTTP Request,200,OK,Thread Group 1-2,text,true,,237994,175,30,30,http://192.168.229.128/medium3.pdf,705,0,0
1668877160129,1079,HTTP Request,200,OK,Thread Group 1-14,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,1077,0,2
1668877160229,1082,HTTP Request,200,OK,Thread Group 1-17,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,1077,0,2
1668877160394,1118,HTTP Request,200,OK,Thread Group 1-22,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,1114,0,2
1668877160461,1700,HTTP Request,200,OK,Thread Group 1-24,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,1550,0,2
1668877160558,1804,HTTP Request,200,OK,Thread Group 1-27,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,1792,0,2
1668877160592,1772,HTTP Request,200,OK,Thread Group 1-28,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,1770,0,2
1668877160626,1771,HTTP Request,200,OK,Thread Group 1-29,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,1759,0,5
1668877160195,2216,HTTP Request,200,OK,Thread Group 1-16,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,2201,0,4
1668877162529,91,HTTP Request,200,OK,Thread Group 1-14,text,true,,237994,175,30,30,http://192.168.229.128/medium3.pdf,10,0,0
1668877162265,1124,HTTP Request,200,OK,Thread Group 1-6,bin,true,,52854,175,30,30,http://192.168.229.128/medium1.png,1099,0,0
1668877160295,3171,HTTP Request,200,OK,Thread Group 1-19,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,3161,0,2
1668877160525,3205,HTTP Request,200,OK,Thread Group 1-26,bin,true,,52855,175,30,30,http://192.168.229.128/medium1.png,3201,0,2
1668877160658,3207,HTTP Request,200,OK,Thread Group 1-30,text,true,,237995,175,30,30,http://192.168.229.128/medium3.pdf,1736,0,4
1668877162991,1641,HTTP Request,200,OK,Thread Group 1-28,bin,true,,52854,175,30,30,http://192.168.229.128/medium1.png,1623,0,0
1668877162795,1837,HTTP Request,200,OK,Thread Group 1-22,text,true,,162482,175,30,30,http://192.168.229.128/medium2.pdf,1800,0,0
